Date,EUR,GBP,JPY
25jun2012,.796,.6418,80.4777
26jun2012,.7993,.6423,80.0044
27jun2012,.8001,.641,79.5301
28jun2012,.8011,.6408,79.5964
29jun2012,.8027,.6431,79.4491
30jun2012,.7951,.6404,79.5406
01jul2012,.7899000000000001,.6369,79.845
02jul2012,.7899000000000001,.637,79.8466
03jul2012,.7926,.6379,79.6619
04jul2012,.7941,.6374,79.74800000000001
05jul2012,.7955,.6392,79.8074
06jul2012,.8018,.6425,79.8567
07jul2012,.8096,.6446,79.809
08jul2012,.8141000000000001,.6457000000000001,79.67100000000001
09jul2012,.8142,.6457000000000001,79.6716
10jul2012,.8135,.6453,79.62220000000001
11jul2012,.8139,.6446,79.4641
12jul2012,.8158,.6439,79.4156
13jul2012,.8187,.6466,79.4258
14jul2012,.819,.6462,79.2765
15jul2012,.8165,.6421,79.194
16jul2012,.8165,.6421,79.2007
17jul2012,.8171000000000001,.6418,79.00279999999999
18jul2012,.8145,.6396,78.9956
19jul2012,.8149,.6395,78.98139999999999
20jul2012,.8143,.6378,78.6332
21jul2012,.818,.6379,78.58750000000001
22jul2012,.8228,.6402,78.508
23jul2012,.823,.6402,78.50449999999999
24jul2012,.8255,.6431,78.2848
25jul2012,.8265,.6446,78.24030000000001
26jul2012,.826,.6452,78.1931
27jul2012,.8196,.6423,78.18680000000001
28jul2012,.8129999999999999,.6369,78.3323
29jul2012,.8118,.6351,78.443
30jul2012,.8119,.6351,78.44670000000001
31jul2012,.8148,.6366000000000001,78.3073
01aug2012,.8142,.6372,78.1878
02aug2012,.8134,.6396,78.16630000000001
03aug2012,.8179,.6437000000000001,78.3455
04aug2012,.8162,.6427000000000001,78.3604
05aug2012,.8075,.6394,78.473
06aug2012,.8075,.6395,78.4802
07aug2012,.8071,.6408,78.37260000000001
08aug2012,.8060000000000001,.6403,78.42140000000001
09aug2012,.8083,.6399,78.4733
10aug2012,.8107,.639,78.5271
11aug2012,.8139,.6397000000000001,78.4371
12aug2012,.8139,.6375,78.285
13aug2012,.8139,.6375999999999999,78.28530000000001
14aug2012,.8122,.6377,78.297
15aug2012,.8102,.6374,78.58
16aug2012,.8126,.6378,78.8588
17aug2012,.8126,.637,79.2059
18aug2012,.8101,.6365,79.4301
19aug2012,.8110000000000001,.6372,79.57899999999999
20aug2012,.8109,.6372,79.5789
21aug2012,.8107,.6371,79.49379999999999
22aug2012,.8060000000000001,.635,79.37990000000001
23aug2012,.8019,.6331,79.1721
24aug2012,.7968,.6297,78.5448
25aug2012,.7976,.6313,78.59950000000001
26aug2012,.7994,.6326000000000001,78.687
27aug2012,.7994,.6326000000000001,78.6897
28aug2012,.7992,.6327,78.7306
29aug2012,.7984,.6331,78.584
30aug2012,.7969000000000001,.632,78.6232
31aug2012,.798,.632,78.6298
01sep2012,.797,.632,78.45699999999999
02sep2012,.7953,.6305,78.401
03sep2012,.7954,.6304,78.399
04sep2012,.795,.6298,78.30589999999999
05sep2012,.7943,.6296000000000001,78.3879
06sep2012,.7961,.6297,78.41419999999999
07sep2012,.7928,.6285,78.6092
08sep2012,.7875,.6265,78.68129999999999
09sep2012,.7804,.6247,78.249
10sep2012,.7805,.6247,78.25230000000001
11sep2012,.7821,.6251,78.261
12sep2012,.7811,.624,78.045
13sep2012,.7764,.6215000000000001,77.86
14sep2012,.7739,.6205000000000001,77.65940000000001
15sep2012,.7657000000000001,.6173,77.89879999999999
16sep2012,.7619,.6168,78.41
17sep2012,.7619,.6168,78.40900000000001
18sep2012,.7623,.6161,78.4748
19sep2012,.7648,.6156,78.664
20sep2012,.7665,.616,78.7283
21sep2012,.7702,.6172,78.2711
22sep2012,.7699,.6155000000000001,78.2084
23sep2012,.7706,.6163,78.193
24sep2012,.7706,.6163,78.1957
25sep2012,.7731,.6168,78.02030000000001
26sep2012,.7734,.6163,77.8224
27sep2012,.7768000000000001,.6183,77.75100000000001
28sep2012,.7764,.6173,77.678
29sep2012,.7748,.6171,77.6961
30sep2012,.7779,.6186,77.934
01oct2012,.7779,.6187,77.9443
02oct2012,.7773,.6197,77.9723
03oct2012,.7745,.6194,78.0874
04oct2012,.7748,.6209,78.32680000000001
05oct2012,.7719,.6202,78.52979999999999
06oct2012,.7679,.618,78.54130000000001
07oct2012,.7671,.6198,78.687
08oct2012,.7672,.6199,78.68899999999999
09oct2012,.7703,.6222,78.41200000000001
10oct2012,.773,.6243,78.3023
11oct2012,.7767,.6249,78.26479999999999
12oct2012,.7757,.6241,78.2276
13oct2012,.7722,.6228,78.407
14oct2012,.7722,.6223,78.45699999999999
15oct2012,.7722,.6223,78.45990000000001
16oct2012,.7729,.6228,78.6163
17oct2012,.7691,.6214,78.8489
18oct2012,.7628,.6195000000000001,78.791
19oct2012,.7634,.6201,79.1859
20oct2012,.7662,.6234,79.3171
21oct2012,.7679,.6249,79.32899999999999
22oct2012,.768,.6249,79.32640000000001
23oct2012,.7664,.6242,79.6379
24oct2012,.7681,.6256,79.8687
25oct2012,.7712,.6254999999999999,79.82129999999999
26oct2012,.7707000000000001,.6216,80.09050000000001
27oct2012,.7733,.6207,79.9426
28oct2012,.7731,.6211,79.664
29oct2012,.7731,.6211,79.6632
30oct2012,.7744,.6226,79.69370000000001
31oct2012,.7731,.6229,79.6469
01nov2012,.7709,.6211,79.73350000000001
02nov2012,.772,.6197,80.0223
03nov2012,.7758000000000001,.6219,80.33790000000001
04nov2012,.7791,.6242,80.45099999999999
05nov2012,.7791,.6242,80.4512
06nov2012,.781,.6252,80.3502
07nov2012,.7814,.6257,80.21939999999999
08nov2012,.7809,.6252,80.117
09nov2012,.7843,.6259,79.82899999999999
10nov2012,.7852,.6267,79.43129999999999
11nov2012,.7868000000000001,.6292,79.5085
12nov2012,.7868000000000001,.6292,79.50870000000001
13nov2012,.7863,.6293,79.462
14nov2012,.7877,.6299,79.4215
15nov2012,.7857,.6301,79.8526
16nov2012,.7841,.631,80.8094
17nov2012,.7844,.6303,81.16410000000001
18nov2012,.7849,.6298,81.31829999999999
19nov2012,.7849,.6298,81.32080000000001
20nov2012,.7829,.6288,81.2628
21nov2012,.7813,.6284,81.43810000000001
22nov2012,.7813,.628,82.1168
23nov2012,.7777,.6269,82.5219
24nov2012,.7745,.6264,82.33240000000001
25nov2012,.7708,.624,82.417
26nov2012,.7708,.624,82.416
27nov2012,.7714,.6242,82.21939999999999
28nov2012,.7714,.6238,82.1324
29nov2012,.7738,.6248,81.9119
30nov2012,.7713,.6241,82.1086
01dec2012,.7694,.6237,82.48
02dec2012,.7702,.6247,82.49460000000001
03dec2012,.7703,.6247,82.496
04dec2012,.7672,.6229,82.30289999999999
05dec2012,.7651,.6211,82.0151
06dec2012,.7638,.621,82.17
07dec2012,.7671,.6216,82.4178
08dec2012,.7726,.6235000000000001,82.4333
09dec2012,.7737000000000001,.6234,82.50579999999999
10dec2012,.7737000000000001,.6234,82.50700000000001
11dec2012,.7743,.6232,82.3871
12dec2012,.7713,.6216,82.4134
13dec2012,.7677000000000001,.6201,82.8045
14dec2012,.765,.62,83.4593
15dec2012,.7633,.6201,83.66800000000001
16dec2012,.7598,.6184,83.52849999999999
17dec2012,.7598,.6184,83.5652
18dec2012,.7598,.6178,83.9199
19dec2012,.7585,.6166,83.97709999999999
20dec2012,.7547,.6147,84.3664
21dec2012,.7557,.6149,84.2038
22dec2012,.7575,.6162,84.145
23dec2012,.7584,.6186,84.2495
24dec2012,.7584,.6186,84.2546
25dec2012,.758,.6189,84.51779999999999
26dec2012,.7583,.6199,84.78100000000001
27dec2012,.7577,.6199,85.0338
28dec2012,.7552,.6197,85.8147
29dec2012,.7562,.6203,86.2383
30dec2012,.7567,.6191,85.9114
31dec2012,.7567,.6191,85.90130000000001
01jan2013,.7574,.6178,86.1758
02jan2013,.7578,.6158,86.62600000000001
03jan2013,.7556000000000001,.614,87.038
04jan2013,.7615,.6174,87.13120000000001
05jan2013,.7672,.6227,87.9272
06jan2013,.7652,.6224,88.1695
07jan2013,.7652,.6224,88.16970000000001
08jan2013,.7656,.6226,87.91840000000001
09jan2013,.7631,.6217,87.4327
10jan2013,.7652,.6235000000000001,87.51130000000001
11jan2013,.7625,.6229,88.13800000000001
12jan2013,.7525,.6196,89.01900000000001
13jan2013,.7496,.6201,89.1887
14jan2013,.7495000000000001,.6201,89.1921
15jan2013,.748,.6209,89.41500000000001
16jan2013,.749,.6222,88.9534
17jan2013,.7524,.6238,88.3518
18jan2013,.7504,.625,89.0033
19jan2013,.7489,.6273,89.9357
20jan2013,.7508,.6302,90.09139999999999
21jan2013,.7509,.6303,90.0929
22jan2013,.751,.6306000000000001,89.7165
23jan2013,.7506,.631,89.0797
24jan2013,.751,.6312,88.5215
25jan2013,.75,.6323,89.3693
26jan2013,.7455000000000001,.6334,90.72369999999999
27jan2013,.7428,.6331,90.88630000000001
28jan2013,.7428,.6332,90.89060000000001
29jan2013,.7434,.6355,90.8817
30jan2013,.7432,.6361,90.66840000000001
31jan2013,.7395000000000001,.6343,91.04340000000001
01feb2013,.7371,.6322,91.0672
02feb2013,.7335,.6321,92.1232
03feb2013,.7332,.6374,92.8528
04feb2013,.7332,.6374,92.854
05feb2013,.7357,.6362,92.71290000000001
06feb2013,.7394,.6358,92.7856
07feb2013,.7381,.6387000000000001,93.65470000000001
08feb2013,.7411,.6377,93.5609
09feb2013,.7467,.6348,93.0459
10feb2013,.7485000000000001,.6331,92.6998
11feb2013,.7485000000000001,.6331,92.699
12feb2013,.7472,.6354,93.0001
13feb2013,.7454,.6395,93.9756
14feb2013,.7431,.6403,93.359
15feb2013,.7469,.6446,93.331
16feb2013,.749,.6449,92.93859999999999
17feb2013,.7486,.6445,93.5342
18feb2013,.7486,.6445,93.53400000000001
19feb2013,.7493,.6461,93.95699999999999
20feb2013,.7487,.6467000000000001,93.6361
21feb2013,.7471,.6508000000000001,93.55200000000001
22feb2013,.7558,.6567,93.32340000000001
23feb2013,.758,.6551,93.279
24feb2013,.7582,.6595,93.4361
25feb2013,.7582,.6596,93.437
26feb2013,.7572,.6609,93.81310000000001
27feb2013,.7652,.6594,92.02119999999999
28feb2013,.7644,.6611,91.8353
01mar2013,.7622,.6591,92.3583
02mar2013,.7668,.6622,92.8783
03mar2013,.7681,.6651,93.6053
04mar2013,.7681,.6651,93.607
05mar2013,.7687000000000001,.6645,93.4693
06mar2013,.7672,.661,93.2731
07mar2013,.7672,.6624,93.4456
08mar2013,.7676,.6662,94.26690000000001
09mar2013,.7654,.6672,95.5228
10mar2013,.7691,.6701,96.0277
11mar2013,.769,.6701,96.027
12mar2013,.7689,.6706,96.1503
13mar2013,.7676,.6715,96.2398
14mar2013,.769,.6698,95.91630000000001
15mar2013,.7714,.6678,96.1223
16mar2013,.7669,.6618000000000001,95.8909
17mar2013,.7649,.6617,95.286
18mar2013,.7649,.6617,95.286
19mar2013,.7734,.662,94.9151
20mar2013,.7733,.6621,95.3312
21mar2013,.7748,.6619,95.3548
22mar2013,.7738,.6605,95.5402
23mar2013,.7731,.658,94.74250000000001
24mar2013,.7701,.6567,94.53100000000001
25mar2013,.7701,.6567,94.53100000000001
26mar2013,.7713,.6573,94.5946
27mar2013,.7775,.6592,94.2835
28mar2013,.7803,.6606,94.5244
29mar2013,.7814,.66,94.1865
30mar2013,.7802,.6581,94.14400000000001
31mar2013,.7803,.6584,94.253
01apr2013,.7803,.6584,94.253
02apr2013,.7803,.6577,93.749
03apr2013,.7787,.6586,93.1841
04apr2013,.7798000000000001,.6617,93.3095
05apr2013,.7784,.6606,94.7855
06apr2013,.7718,.6552,96.7085
07apr2013,.7701,.6525,97.62390000000001
08apr2013,.7701,.6525,97.624
09apr2013,.7691,.6534,98.71510000000001
10apr2013,.7662,.654,99.1499
11apr2013,.7644,.6527,99.3638
12apr2013,.764,.651,99.6343
13apr2013,.7639,.6505,99.2632
14apr2013,.7629,.652,98.479
15apr2013,.7629,.652,98.479
16apr2013,.7646,.6526,97.97750000000001
17apr2013,.7635,.6531,97.4785
18apr2013,.7617,.6536,97.9585
19apr2013,.7662,.6553,98.1464
20apr2013,.7651,.654,98.9079
21apr2013,.7664,.6567,99.55800000000001
22apr2013,.7664,.6567,99.55800000000001
23apr2013,.766,.6561,99.6429
24apr2013,.768,.6553,99.075
25apr2013,.7691,.6556,99.482
26apr2013,.7673,.6505,99.3425
27apr2013,.768,.6468,98.6173
28apr2013,.7677000000000001,.6465,98.104
29apr2013,.7677000000000001,.6465,98.104
30apr2013,.7649,.6449,97.8447
01may2013,.7628,.645,97.6996
02may2013,.7585,.6429,97.3601
03may2013,.7612,.6431,97.55
04may2013,.7638,.6433,98.4169
05may2013,.7625999999999999,.6423,99.044
06may2013,.7625999999999999,.6423,99.044
07may2013,.7632,.6427000000000001,99.2535
08may2013,.7642,.6443,99.1229
09may2013,.7621,.6449,98.9139
10may2013,.7616000000000001,.6441,99.1545
11may2013,.7686,.6491,101.262
12may2013,.7701,.6514,101.659
13may2013,.7701,.6514,101.659
14may2013,.7708,.6519,101.807
15may2013,.7703,.6544,101.768
16may2013,.7753,.657,102.341
17may2013,.7763,.6559,102.277
18may2013,.7779,.6568000000000001,102.58
19may2013,.7791,.6594,103.257
20may2013,.7791,.6594,103.257
21may2013,.7779,.6577,102.593
22may2013,.7761,.6579,102.556
23may2013,.7747000000000001,.6619,102.854
24may2013,.7764,.6639000000000001,102.205
25may2013,.7732,.662,101.588
26may2013,.7735,.6615,101.339
27may2013,.7735,.6615,101.339
28may2013,.7732,.6614,101.038
29may2013,.775,.6629,101.929
30may2013,.7755,.6636,101.689
31may2013,.77,.6594,101.025
01jun2013,.7687000000000001,.6576,100.795
02jun2013,.7696,.6582,100.53
03jun2013,.7696,.6582,100.53
04jun2013,.7678,.6554,100.12
05jun2013,.7651,.6533,99.9703
06jun2013,.7645,.6516,99.6745
